39,189,Acacia,369410.848,5034605.137,TRUE,696,
40,190,Acacia,369454.097,5034636.945,TRUE,562,
41,195,Acacia,369397.952,5034640.969,TRUE,559,
42,196,Acacia,369440.702,5034667.978,TRUE,,560
43,210,Acacia,369415.617,5034715.501,TRUE,206,
44,211,Acacia,369369.729,5034700.295,TRUE,558,
45,250,Acacia,369398.453,5034745.129,FALSE,,
46,283,Acacia,369329.975,5034728.509,TRUE,,558
47,285,Acacia,369319.606,5034761.747,TRUE,,165
48,290,Acacia,369381.257,5034767.370,TRUE,,281
49,300,Acacia,369353.383,5034810.072,TRUE,,282
50,313,Acacia,369231.349,5034837.015,TRUE,164,
51,316,Acacia,369329.286,5034831.291,FALSE,,
52,334,Acacia,369305.001,5034850.620,FALSE,,
53,352,Acacia,369278.444,5034867.650,TRUE,,199
54,400,Acacia,369205.718,5034964.731,TRUE,255,
55,419,Acacia,369151.956,5034939.605,TRUE,,196
56,441,Acacia,369140.304,5034967.604,TRUE,196,
57,470,Acacia,369175.269,5035010.052,TRUE,255,
58,488,Acacia,369143.296,5035032.888,FALSE,,
59,489,Acacia,369090.430,5035004.632,TRUE,300,194
60,524,Acacia,369113.112,5035089.509,TRUE,265,
61,540,Acacia,369087.595,5035150.789,TRUE,265,
62,541,Acacia,369023.937,5035080.836,TRUE,,299
63,585,Acacia,369006.309,5035140.726,FALSE,,
64,600,Acacia,369056.358,5035274.888,TRUE,262,
65,641,Acacia,369004.478,5035211.933,TRUE,754,
66,699,Acacia,368977.031,5035252.903,TRUE,754,
67,725,Acacia,368937.046,5035341.948,TRUE,230,
68,741,Acacia,368916.483,5035418.142,FALSE,,
69,757,Acacia,368913.706,5035469.193,FALSE,,
70,761,Acacia,368887.586,5035488.258,FALSE,,
71,767,Acacia,368855.092,5035492.548,FALSE,,
72,771,Acacia,368862.408,5035405.639,TRUE,232,
73,382,Ashbury,369375.645,5034465.728,TRUE,,284
74,383,Ashbury,369366.635,5034514.956,TRUE,,694
75,386,Ashbury,369403.950,5034470.908,FALSE,,
76,387,Ashbury,369394.940,5034520.136,FALSE,,
77,391,Ashbury,369417.997,5034524.357,TRUE,,37
78,392,Ashbury,369436.751,5034476.911,TRUE,,519
79,395,Ashbury,369452.483,5034525.263,TRUE,37,
80,207,Beechwood,369636.694,5033988.281,TRUE,,2
81,209,Beechwood,369640.694,5034001.459,TRUE,,2
82,209,Beechwood,369640.694,5034001.459,TRUE,,2
83,209,Beechwood,369640.694,5034001.459,TRUE,,2
84,229,Beechwood,369659.617,5034053.703,TRUE,,290
85,231,Beechwood,369663.335,5034069.707,TRUE,,137
86,231,Beechwood,369663.335,5034069.707,TRUE,,137
87,231,Beechwood,369663.335,5034069.707,TRUE,,137
88,233,Beechwood,369663.335,5034069.707,TRUE,,137
89,235,Beechwood,369663.335,5034069.707,TRUE,,137
90,241,Beechwood,369666.789,5034095.731,FALSE,,
91,245,Beechwood,369668.656,5034106.552,FALSE,,
92,247,Beechwood,369670.505,5034117.373,FALSE,,
93,249,Beechwood,369672.328,5034128.204,FALSE,,
94,251,Beechwood,369674.179,5034139.027,FALSE,,
95,253,Beechwood,369674.179,5034139.027,FALSE,,
96,255,Beechwood,369672.874,5034166.181,TRUE,,251
97,255,Beechwood,369672.874,5034166.181,TRUE,,251
98,255,Beechwood,369672.874,5034166.181,TRUE,,251
99,259,Beechwood,369674.504,5034182.944,TRUE,,251
100,261,Beechwood,369674.504,5034182.944,TRUE,,251
101,263,Beechwood,369674.504,5034182.944,TRUE,,251
102,265,Beechwood,369700.349,5034262.383,TRUE,621,325
103,48,Birch,370237.643,5034964.158,TRUE,376,677
104,9,Birkenfels,368470.724,5034924.524,TRUE,414,434
105,5,Bittern,370004.421,5034741.562,FALSE,,
106,7,Bittern,370004.421,5034741.562,FALSE,,
107,9,Bittern,370004.421,5034741.562,FALSE,,
108,10,Bittern,370055.960,5034696.619,FALSE,,
109,11,Bittern,370004.421,5034741.562,FALSE,,
110,15,Bittern,370004.421,5034741.562,FALSE,,
111,17,Bittern,370004.421,5034741.562,FALSE,,
112,19,Bittern,370004.421,5034741.562,FALSE,,
113,20,Bittern,370036.980,5034689.145,FALSE,,
114,21,Bittern,370004.421,5034741.562,FALSE,,
115,23,Bittern,370004.421,5034741.562,FALSE,,
116,25,Bittern,369964.790,5034742.610,FALSE,,
117,27,Bittern,369964.790,5034742.610,FALSE,,
118,29,Bittern,369964.790,5034742.610,FALSE,,
119,30,Bittern,370019.320,5034679.278,FALSE,,
120,31,Bittern,369964.790,5034742.610,FALSE,,
121,33,Bittern,369964.790,5034742.610,FALSE,,
122,35,Bittern,369964.790,5034742.610,FALSE,,
123,37,Bittern,369964.790,5034742.610,FALSE,,
124,39,Bittern,369964.790,5034742.610,FALSE,,
125,40,Bittern,370002.007,5034658.803,FALSE,,
126,41,Bittern,369964.790,5034742.610,FALSE,,
127,43,Bittern,369964.790,5034742.610,FALSE,,
128,45,Bittern,369964.790,5034742.610,FALSE,,
129,50,Bittern,369973.060,5034645.611,FALSE,,
130,60,Bittern,369959.442,5034673.218,FALSE,,
131,70,Bittern,369968.052,5034697.299,FALSE,,
132,100,Black Maple,369615.792,5034072.694,FALSE,,
133,101,Black Maple,369623.531,5034110.493,TRUE,,204
134,102,Black Maple,369628.003,5034070.832,FALSE,,
135,103,Black Maple,369635.242,5034108.219,FALSE,,
136,104,Black Maple,369638.682,5034068.653,FALSE,,
137,105,Black Maple,369645.844,5034106.386,FALSE,,
138,35,Blenheim,370241.732,5035365.584,TRUE,418,
139,40,Blenheim,370297.645,5035365.297,FALSE,,
140,60,Blenheim,370288.151,5035333.681,FALSE,,
141,80,Blenheim,370278.120,5035304.707,FALSE,,
142,100,Blenheim,370268.148,5035275.906,FALSE,,
143,111,Blenheim,370220.941,5035290.395,TRUE,416,
144,120,Blenheim,370258.177,5035247.105,FALSE,,
145,133,Blenheim,370210.206,5035265.965,TRUE,764,
146,140,Blenheim,370248.548,5035219.531,FALSE,,
147,150,Blenheim,370238.233,5035189.503,FALSE,,
148,155,Blenheim,370186.571,5035195.579,TRUE,,762
149,160,Blenheim,370228.262,5035160.702,FALSE,,
150,165,Blenheim,370178.109,5035170.487,FALSE,,
151,170,Blenheim,370218.290,5035131.900,FALSE,,
152,175,Blenheim,370169.633,5035146.006,TRUE,371,
153,180,Blenheim,370208.318,5035103.100,TRUE,373,
154,10,Blue Heron,370098.972,5034701.468,TRUE,,109
155,20,Blue Heron,370120.012,5034701.281,FALSE,,
156,25,Blue Heron,370115.026,5034762.486,TRUE,765,
157,30,Blue Heron,370146.993,5034700.217,FALSE,,
158,35,Blue Heron,370141.471,5034764.550,TRUE,766,
159,40,Blue Heron,370167.295,5034716.184,FALSE,,
160,45,Blue Heron,370162.978,5034751.438,TRUE,,766
161,270,Buchan,369250.331,5034725.129,TRUE,,553
162,271,Buchan,369188.903,5034746.181,FALSE,,
163,275,Buchan,369225.703,5034805.192,TRUE,51,
164,290,Buchan,369270.230,5034763.132,FALSE,,
165,291,Buchan,369264.152,5034810.118,TRUE,,51
166,5,Buena Vista,368521.636,5034870.880,TRUE,,436
167,7,Buena Vista,368521.636,5034870.880,TRUE,,436
168,39,Buena Vista,368559.041,5034876.775,FALSE,,
169,50,Buena Vista,368570.078,5034823.903,TRUE,272,
170,72,Buena Vista,368630.780,5034828.520,TRUE,271,
171,77,Buena Vista,368598.785,5034881.499,FALSE,,
172,81,Buena Vista,368632.279,5034886.635,TRUE,596,
173,90,Buena Vista,368667.097,5034832.842,TRUE,595,
174,120,Buena Vista,368712.455,5034837.173,TRUE,,340
175,148,Buena Vista,368742.289,5034841.794,FALSE,,
176,149,Buena Vista,368732.941,5034897.458,TRUE,597,
177,190,Buena Vista,368772.059,5034843.944,TRUE,,484
178,191,Buena Vista,368762.811,5034901.032,TRUE,,487
179,210,Buena Vista,368820.247,5034847.920,TRUE,483,
180,211,Buena Vista,368821.344,5034900.465,TRUE,485,
181,224,Buena Vista,368850.575,5034839.488,FALSE,,
182,225,Buena Vista,368912.418,5034957.441,TRUE,297,485
183,231,Buena Vista,368912.418,5034957.441,TRUE,297,485
184,238,Buena Vista,368877.840,5034842.730,FALSE,,
185,252,Buena Vista,368905.078,5034845.968,FALSE,,
186,261,Buena Vista,368912.418,5034957.441,TRUE,297,485
187,266,Buena Vista,368932.317,5034849.207,FALSE,,
188,290,Buena Vista,368959.556,5034852.445,FALSE,,
189,296,Buena Vista,368986.147,5034869.198,TRUE,,742
190,301,Buena Vista,369026.919,5034927.193,TRUE,744,
191,327,Buena Vista,369057.178,5034943.885,FALSE,,
192,340,Buena Vista,369111.025,5034870.086,TRUE,743,
193,343,Buena Vista,369087.488,5034947.457,FALSE,,
194,350,Buena Vista,369121.249,5034805.781,TRUE,,743
195,359,Buena Vista,369116.282,5034950.827,TRUE,,57
196,390,Buena Vista,369181.841,5034877.740,TRUE,51,
197,408,Buena Vista,369247.316,5034898.185,TRUE,,54
198,428,Buena Vista,369283.148,5034900.624,TRUE,,54
199,456,Buena Vista,369313.625,5034904.313,FALSE,,
200,459,Buena Vista,369305.329,5034972.744,TRUE,252,218
201,470,Buena Vista,369341.052,5034908.103,TRUE,,214
202,500,Buena Vista,369355.689,5034869.322,TRUE,282,
203,15,Carsdale,369605.844,5034117.479,TRUE,134,245
204,202,Cloverdale,369469.726,5034725.460,TRUE,561,
205,225,Cloverdale,369434.470,5034741.041,TRUE,44,
206,260,Cloverdale,369483.633,5034762.686,TRUE,561,
207,275,Cloverdale,369430.955,5034774.860,TRUE,,281
208,320,Cloverdale,369482.123,5034818.998,TRUE,273,
209,321,Cloverdale,369443.378,5034802.789,TRUE,283,
210,354,Cloverdale,369469.227,5034849.469,TRUE,,633
211,404,Cloverdale,369425.602,5034904.666,TRUE,,633
212,410,Cloverdale,369422.422,5034927.131,FALSE,,
213,411,Cloverdale,369370.707,5034930.169,TRUE,,202
214,420,Cloverdale,369420.131,5034947.267,FALSE,,
215,425,Cloverdale,369361.727,5034964.553,FALSE,,
216,426,Cloverdale,369420.617,5034967.752,FALSE,,
217,427,Cloverdale,369357.246,5034991.919,FALSE,,
218,446,Cloverdale,369408.573,5035011.692,TRUE,342,
219,454,Cloverdale,369440.081,5035045.999,TRUE,342,
220,455,Cloverdale,369345.780,5035040.705,FALSE,,
221,461,Cloverdale,369342.311,5035066.867,FALSE,,
222,467,Cloverdale,369338.967,5035093.549,FALSE,,
223,475,Cloverdale,369338.391,5035121.310,TRUE,,613
224,480,Cloverdale,369420.755,5035073.877,FALSE,,
225,484,Cloverdale,369396.185,5035100.736,TRUE,,301
226,1,Coltrin,368843.946,5035295.341,FALSE,,
227,2,Coltrin,368886.017,5035300.988,FALSE,,
228,3,Coltrin,368822.921,5035320.707,FALSE,,
229,4,Coltrin,368876.158,5035333.928,FALSE,,
230,5,Coltrin,368816.570,5035344.694,FALSE,,
231,6,Coltrin,368871.099,5035372.799,TRUE,73,
232,7,Coltrin,368818.467,5035371.761,FALSE,,
233,111,Coltrin,368569.024,5035264.460,TRUE,,509
234,159,Coltrin,368611.171,5035267.416,TRUE,509,
235,171,Coltrin,368655.621,5035276.809,TRUE,507,
236,177,Coltrin,368689.707,5035282.455,TRUE,,506
237,180,Coltrin,368662.675,5035218.478,TRUE,607,
238,190,Coltrin,368707.499,5035224.431,TRUE,499,
239,218,Coltrin,368776.442,5035237.350,TRUE,,497
240,237,Coltrin,368818.407,5035293.028,FALSE,,
241,240,Coltrin,368820.044,5035235.465,FALSE,,
242,262,Coltrin,368856.347,5035239.553,TRUE,,752
243,290,Coltrin,368899.281,5035219.162,TRUE,,752
244,20,Corona,369606.838,5034144.994,TRUE,,204
245,21,Corona,369603.472,5034189.345,FALSE,,
246,25,Corona,369615.419,5034186.920,FALSE,,
247,35,Corona,369627.365,5034184.491,FALSE,,
248,45,Corona,369639.309,5034182.064,FALSE,,
249,50,Corona,369628.655,5034139.918,TRUE,,134
250,55,Corona,369651.270,5034179.630,TRUE,,100
251,1,Crescent,369265.143,5034963.678,TRUE,201,
252,2,Crescent,369271.563,5035019.240,FALSE,,
253,3,Crescent,369274.757,5035070.798,TRUE,,613
254,4,Crescent,369211.363,5035006.390,TRUE,,58
255,5,Crescent,369250.619,5035123.426,TRUE,613,
256,6,Crescent,369207.743,5035036.640,TRUE,,58
257,7,Crescent,369257.326,5035178.138,TRUE,,612
258,8,Crescent,369222.044,5035190.859,FALSE,,
259,9,Crescent,369170.838,5035216.377,FALSE,,
260,10,Crescent,369185.857,5035084.601,FALSE,,
261,11,Crescent,369093.562,5035234.511,TRUE,65,
262,14,Crescent,369177.390,5035113.295,FALSE,,
263,16,Crescent,369157.664,5035136.162,FALSE,,
264,20,Crescent,369130.769,5035149.035,TRUE,,62
265,10,Ellesmere,369763.170,5034559.930,TRUE,381,334
266,11,Ellesmere,369745.947,5034615.488,TRUE,383,337
267,331,Elmwood,368582.136,5034740.292,TRUE,641,
268,338,Elmwood,368632.920,5034757.876,TRUE,643,593
269,341,Elmwood,368578.975,5034767.883,FALSE,,
270,350,Elmwood,368622.284,5034796.816,TRUE,171,
271,353,Elmwood,368574.106,5034797.329,TRUE,170,
272,501,Fairview,369503.906,5034822.870,TRUE,209,
273,535,Fairview,369538.796,5034828.711,TRUE,,634
274,540,Fairview,369525.689,5034770.825,TRUE,,567
275,550,Fairview,369560.252,5034776.652,TRUE,,568
276,551,Fairview,369572.682,5034868.072,TRUE,638,
277,563,Fairview,369589.974,5034833.211,FALSE,,
278,570,Fairview,369598.812,5034782.641,TRUE,570,
279,599,Fairview,369612.302,5034861.533,FALSE,,
280,350,Fernhill,369400.663,5034787.966,TRUE,49,208
281,393,Fernhill,369384.274,5034847.728,TRUE,203,
282,480,Fernhill,369424.286,5034821.517,TRUE,210,
283,20,Glenwood,369378.571,5034432.312,TRUE,517,74
284,445,Green,369605.668,5034040.270,FALSE,,
285,447,Green,369616.633,5034032.883,FALSE,,
286,448,Green,369609.150,5034005.835,TRUE,3,
287,449,Green,369618.318,5034042.608,FALSE,,
288,451,Green,369628.834,5034030.511,FALSE,,
289,455,Green,369654.660,5034032.318,TRUE,85,
290,225,Hemlock,369764.237,5034377.166,TRUE,,322
291,235,Hemlock,369773.441,5034409.264,FALSE,,
292,243,Hemlock,369782.317,5034440.081,TRUE,,329
293,631,Hemlock,369936.180,5034608.926,TRUE,130,380
294,233,Hillcrest,368811.074,5035040.438,TRUE,489,
295,241,Hillcrest,368859.603,5035046.233,TRUE,609,
296,275,Hillcrest,368911.140,5035052.489,TRUE,,746
297,299,Hillcrest,368949.954,5035056.854,TRUE,746,
298,320,Hillcrest,369016.946,5035015.834,TRUE,,745
299,330,Hillcrest,369046.462,5035019.302,TRUE,,745
300,540,Hillsdale,369392.314,5035140.431,TRUE,,226
301,560,Hillsdale,369423.855,5035141.722,FALSE,,
302,564,Hillsdale,369467.232,5035142.354,FALSE,,
303,570,Hillsdale,369502.838,5035141.357,TRUE,398,
304,700,Hillsdale,369770.515,5035188.875,TRUE,,354
305,710,Hillsdale,369813.107,5035158.057,TRUE,354,
306,750,Hillsdale,369726.566,5035097.015,FALSE,,
307,751,Hillsdale,369684.116,5035204.460,FALSE,,
308,116,Howick,368905.056,5034365.834,TRUE,,512
309,128,Howick,368902.776,5034378.275,FALSE,,
310,129,Howick,368863.831,5034345.331,TRUE,511,577
311,137,Howick,368858.318,5034375.314,FALSE,,
312,140,Howick,368897.967,5034404.507,FALSE,,
313,141,Howick,368852.820,5034405.294,TRUE,,580
314,152,Howick,368891.784,5034438.233,TRUE,,463
315,160,Howick,368887.662,5034460.717,TRUE,,466
316,161,Howick,368845.950,5034442.768,TRUE,582,
317,177,Howick,368839.081,5034480.241,TRUE,,586
318,180,Howick,368882.166,5034490.695,TRUE,467,
319,191,Howick,368833.848,5034510.048,TRUE,,588
320,200,Howick,368876.904,5034520.237,TRUE,542,
321,10,Juliana,369761.751,5034343.103,TRUE,,291
322,15,Juliana,369731.511,5034295.377,TRUE,,103
323,20,Juliana,369728.980,5034345.101,FALSE,,
324,25,Juliana,369698.023,5034302.962,TRUE,,815
325,40,Juliana,369726.032,5034379.491,FALSE,,
326,55,Juliana,369686.173,5034417.068,TRUE,816,530
327,60,Juliana,369733.418,5034410.083,FALSE,,
328,80,Juliana,369742.317,5034439.170,FALSE,,
329,100,Juliana,369748.541,5034471.140,FALSE,,
330,110,Juliana,369738.480,5034506.983,FALSE,,
331,120,Juliana,369731.114,5034530.865,FALSE,,
332,125,Juliana,369673.726,5034533.897,TRUE,533,
333,130,Juliana,369723.789,5034554.787,FALSE,,
334,135,Juliana,369660.416,5034572.965,FALSE,,
335,142,Juliana,369717.873,5034579.259,FALSE,,
336,150,Juliana,369707.861,5034614.154,TRUE,,267
337,160,Juliana,369663.175,5034626.304,TRUE,629,704
338,175,Juliana,369630.711,5034571.545,TRUE,,702
339,125,Kinzua,368716.039,5034806.905,TRUE,,175
340,147,Kinzua,368745.879,5034811.528,TRUE,484,
341,531,Lakehurst,369443.634,5035015.728,TRUE,220,
342,534,Lakehurst,369459.808,5034956.380,TRUE,,215
343,540,Lakehurst,369490.381,5034960.021,TRUE,,392
344,14,Lakeway,369878.729,5035327.358,TRUE,,666
345,15,Lakeway,369814.198,5035351.082,FALSE,,
346,20,Lakeway,369882.438,5035297.101,FALSE,,
347,25,Lakeway,369818.670,5035320.733,FALSE,,
348,35,Lakeway,369823.109,5035290.431,FALSE,,
349,40,Lakeway,369886.146,5035266.845,FALSE,,
350,45,Lakeway,369824.918,5035258.918,FALSE,,
351,50,Lakeway,369889.855,5035236.588,FALSE,,
352,55,Lakeway,369824.032,5035229.509,FALSE,,
353,65,Lakeway,369833.241,5035189.354,TRUE,306,
354,70,Lakeway,369894.204,5035206.071,TRUE,,674
355,75,Lakeway,369863.724,5035152.164,FALSE,,
356,85,Lakeway,369904.992,5035146.090,FALSE,,
357,95,Lakeway,369936.774,5035152.511,FALSE,,
358,105,Lakeway,369968.841,5035143.910,FALSE,,
359,110,Lakeway,369986.192,5035200.690,TRUE,673,
360,120,Lakeway,370020.870,5035193.431,TRUE,433,
361,125,Lakeway,369999.658,5035136.591,FALSE,,
362,145,Lakeway,370030.614,5035130.537,FALSE,,
363,150,Lakeway,370073.783,5035185.913,TRUE,,756
364,165,Lakeway,370065.574,5035125.710,FALSE,,
365,170,Lakeway,370099.990,5035178.816,FALSE,,
366,180,Lakeway,370121.712,5035165.248,FALSE,,
367,185,Lakeway,370090.255,5035106.180,FALSE,,
368,190,Lakeway,370142.331,5035150.349,TRUE,,153
369,195,Lakeway,370113.645,5035086.440,FALSE,,
370,200,Lakeway,370161.864,5035121.340,TRUE,153,
371,203,Lakeway,370128.951,5035062.297,FALSE,,
372,204,Lakeway,370197.859,5035074.659,TRUE,,154
373,210,Lakeway,370194.513,5035045.702,FALSE,,
374,211,Lakeway,370131.547,5035032.828,FALSE,,
375,220,Lakeway,370198.475,5035014.540,FALSE,,
376,271,Lakeway,370148.401,5035003.475,TRUE,681,
377,321,Lakeway,370137.015,5034970.133,TRUE,,681
378,115,Lansdowne,369803.028,5034541.691,TRUE,535,
379,120,Lansdowne,369890.001,5034579.684,TRUE,294,
380,125,Lansdowne,369795.116,5034570.835,TRUE,,266
381,170,Lansdowne,369821.916,5034696.513,FALSE,,
382,175,Lansdowne,369775.834,5034622.761,TRUE,267,
383,180,Lansdowne,369800.479,5034726.415,FALSE,,
384,187,Lansdowne,369760.126,5034660.137,TRUE,,267
385,190,Lansdowne,369771.791,5034754.432,FALSE,,
386,193,Lansdowne,369727.244,5034712.845,TRUE,630,573
387,194,Lansdowne,369752.120,5034786.740,TRUE,,574
388,400,Lansdowne,369597.898,5034932.186,TRUE,637,
389,412,Lansdowne,369583.021,5034992.761,FALSE,,
390,421,Lansdowne,369528.250,5034950.127,TRUE,,636
391,429,Lansdowne,369521.328,5034977.319,TRUE,,344
392,456,Lansdowne,369583.021,5035044.876,FALSE,,
393,461,Lansdowne,369513.634,5035054.633,FALSE,,
394,465,Lansdowne,369513.634,5035054.633,FALSE,,
395,474,Lansdowne,369588.126,5035084.336,FALSE,,
396,494,Lansdowne,369579.146,5035127.819,FALSE,,
397,495,Lansdowne,369506.705,5035113.661,TRUE,304,
398,1112,Lisgar,368777.320,5034280.787,TRUE,,510
399,1118,Lisgar,368761.928,5034300.031,FALSE,,
400,1128,Lisgar,368745.353,5034324.592,FALSE,,
401,1132,Lisgar,368728.384,5034344.719,TRUE,,583
402,1160,Lisgar,368707.862,5034377.474,TRUE,583,
403,1188,Lisgar,368714.966,5034446.142,TRUE,,585
404,1198,Lisgar,368709.441,5034475.346,TRUE,,538
405,1220,Lisgar,368653.796,5034551.512,TRUE,537,
406,1222,Lisgar,368627.750,5034580.321,TRUE,,798
407,1250,Lisgar,368591.048,5034623.732,TRUE,640,
408,1318,Lisgar,368536.982,5034714.500,TRUE,,641
409,1344,Lisgar,368521.196,5034751.991,FALSE,,
410,1368,Lisgar,368512.514,5034779.616,FALSE,,
411,1390,Lisgar,368503.832,5034808.820,FALSE,,
412,1412,Lisgar,368472.260,5034878.277,TRUE,105,167
413,1420,Lisgar,368443.451,5034943.393,TRUE,105,434
414,1500,Lisgar,368378.335,5035073.626,TRUE,718,
415,10,Lyttleton,370225.302,5035315.962,TRUE,144,
416,30,Lyttleton,370195.086,5035304.832,TRUE,,144
417,31,Lyttleton,370211.591,5035362.232,TRUE,139,
418,35,Lyttleton,370181.278,5035359.054,FALSE,,
419,40,Lyttleton,370170.763,5035301.934,FALSE,,
420,41,Lyttleton,370150.966,5035355.876,FALSE,,
421,50,Lyttleton,370143.207,5035302.435,FALSE,,
422,55,Lyttleton,370120.711,5035351.959,FALSE,,
423,66,Lyttleton,370115.291,5035301.265,FALSE,,
424,71,Lyttleton,370090.341,5035349.520,FALSE,,
425,74,Lyttleton,370088.010,5035298.405,FALSE,,
426,75,Lyttleton,370060.029,5035346.342,FALSE,,
427,77,Lyttleton,370022.545,5035343.386,FALSE,,
428,80,Lyttleton,370060.939,5035295.352,TRUE,,755
429,89,Lyttleton,370004.255,5035317.662,TRUE,667,
430,95,Lyttleton,370011.182,5035279.929,TRUE,,669
431,99,Lyttleton,370014.264,5035250.373,FALSE,,
432,105,Lyttleton,370017.266,5035221.575,TRUE,361,
433,1,Mackinnon,368484.012,5034960.580,TRUE,,105
434,3,Mackinnon,368508.639,5034959.952,FALSE,,
435,16,Mackinnon,368515.316,5034917.988,FALSE,,
436,18,Mackinnon,368544.958,5034918.462,FALSE,,
437,29,Mackinnon,368539.878,5034963.468,FALSE,,
438,49,Mackinnon,368573.244,5034966.620,FALSE,,
439,60,Mackinnon,368575.135,5034923.552,FALSE,,
440,63,Mackinnon,368597.430,5034968.909,FALSE,,
441,79,Mackinnon,368617.389,5034970.736,FALSE,,
442,80,Mackinnon,368607.006,5034926.676,FALSE,,
443,95,Mackinnon,368642.887,5034973.150,TRUE,,600
444,100,Mackinnon,368644.770,5034930.598,FALSE,,
445,25,Macnabb,370208.199,5034873.191,FALSE,,
446,35,Macnabb,370209.133,5034847.377,FALSE,,
447,40,Macnabb,370232.737,5034855.579,FALSE,,
448,45,Macnabb,370208.638,5034817.437,FALSE,,
449,50,Macnabb,370235.245,5034821.096,FALSE,,
450,55,Macnabb,370209.233,5034792.452,FALSE,,
451,60,Macnabb,370238.627,5034792.647,FALSE,,
452,65,Macnabb,370208.348,5034769.439,FALSE,,
453,70,Macnabb,370247.442,5034759.876,FALSE,,
454,75,Macnabb,370201.221,5034748.844,FALSE,,
455,80,Macnabb,370254.816,5034738.086,FALSE,,
456,85,Macnabb,370209.443,5034727.631,FALSE,,
457,95,Macnabb,370226.768,5034721.107,FALSE,,
458,111,Manor,368933.837,5034361.847,TRUE,309,
459,120,Manor,368977.455,5034377.518,TRUE,,514
460,124,Manor,368972.504,5034403.567,TRUE,,708
461,131,Manor,368929.881,5034390.991,TRUE,,310
462,149,Manor,368923.011,5034428.464,TRUE,315,
463,152,Manor,368965.634,5034441.040,TRUE,711,
464,160,Manor,368958.078,5034482.261,TRUE,713,
465,161,Manor,368916.141,5034465.937,TRUE,316,
466,175,Manor,368910.645,5034495.916,TRUE,319,
467,180,Manor,368952.582,5034512.239,TRUE,543,715
468,216,Manor,368929.185,5034589.892,TRUE,,544
469,230,Manor,368917.149,5034615.580,FALSE,,
470,240,Manor,368923.808,5034639.644,FALSE,,
471,241,Manor,368857.857,5034612.742,TRUE,804,541
472,250,Manor,368935.778,5034661.981,TRUE,,655
473,275,Manor,368840.244,5034657.325,TRUE,805,
474,294,Manor,368880.325,5034687.371,TRUE,,651
475,295,Manor,368821.869,5034691.226,TRUE,649,
476,296,Manor,368870.088,5034708.086,FALSE,,
477,308,Manor,368854.969,5034746.718,FALSE,,
478,311,Manor,368786.567,5034735.353,TRUE,,649
479,324,Manor,368848.203,5034766.036,FALSE,,
480,333,Manor,368778.355,5034764.277,TRUE,,594
481,344,Manor,368843.668,5034791.988,FALSE,,
482,360,Manor,368823.161,5034817.668,TRUE,180,
483,375,Manor,368774.993,5034813.557,TRUE,341,178
484,468,Manor,368817.400,5034930.686,TRUE,,181
485,470,Manor,368813.452,5034960.900,FALSE,,
486,477,Manor,368751.144,5034942.609,TRUE,599,179
487,480,Manor,368809.508,5034991.128,FALSE,,
488,514,Manor,368811.073,5035040.438,TRUE,295,
489,519,Manor,368740.869,5035027.686,TRUE,,602
490,540,Manor,368807.055,5035071.132,FALSE,,
491,541,Manor,368736.561,5035061.615,FALSE,,
492,571,Manor,368731.895,5035093.510,FALSE,,
493,572,Manor,368803.038,5035101.826,FALSE,,
494,584,Manor,368791.394,5035131.801,TRUE,,751
